production_id,production_date,machine_id,product_id,location_id,shift,units_produced,defect_count,defect_rate,production_hours,production_status
PROD_0244688,2025-07-25,MACH_000142,PROD_00617,LOC_00197,Evening,366,2,0.0055,4.01,Completed
PROD_0230920,2021-05-16,MACH_000813,PROD_03440,LOC_00113,Evening,432,2,0.0046,2.54,Completed
PROD_0042398,2026-06-21,MACH_000947,PROD_02120,LOC_00171,Evening,243,5,0.0206,4.74,UNKNOWN
PROD_0221947,2023-08-03,MACH_001095,PROD_01259,LOC_00189,Night,373,2,0.0054,8.57,Completed
PROD_0168391,2022-07-11,MACH_001466,PROD_01727,LOC_00145,Evening,243,9,0.037,7.85,Completed
PROD_0175577,2026-02-21,MACH_000672,PROD_02111,LOC_00039,Morning,428,11,0.0257,10.77,Completed
PROD_0153542,2025-12-25,MACH_001477,PROD_03075,LOC_00183,Evening,78,1,0.0128,2.04,Completed
PROD_0074056,2025-03-12,MACH_001441,PROD_00728,LOC_00013,Night,108,1,0.0093,5.06,Completed
PROD_0233829,2023-02-24,MACH_001449,PROD_00483,LOC_00241,Morning,118,0,0.0,3.89,Failed
PROD_0131313,2021-01-02,MACH_001178,PROD_04898,LOC_00061,Night,265,11,0.0415,8.87,Completed
PROD_0224155,2021-03-13,MACH_000776,PROD_00120,LOC_00201,Evening,376,14,0.0372,8.24,Completed
PROD_0266744,2023-07-20,MACH_001227,PROD_01675,LOC_00072,Evening,326,7,0.0215,4.38,Completed
PROD_0015595,2023-08-29,MACH_000046,PROD_00124,LOC_00222,Evening,342,15,0.0439,5.45,Completed
PROD_0227420,2023-11-11,MACH_001494,PROD_04213,LOC_00014,Evening,364,3,0.0082,6.85,Failed
PROD_0115532,2022-07-17,MACH_000560,PROD_01096,LOC_00146,Night,316,12,0.038,2.31,Completed
PROD_0012283,2022-12-20,MACH_001028,PROD_04341,LOC_00037,Evening,376,6,0.016,11.0,Completed
PROD_0021848,2026-02-05,MACH_001024,PROD_02584,LOC_00244,Morning,53,1,0.0189,2.33,Completed
PROD_0086773,2025-10-05,MACH_000021,PROD_02810,LOC_00167,Evening,367,15,0.0409,9.68,Completed
PROD_0193140,2022-12-15,MACH_000172,PROD_01602,LOC_00038,Morning,441,11,0.0249,2.34,Completed
PROD_0100473,2021-07-07,MACH_000690,PROD_04909,LOC_00014,Night,372,17,0.0457,4.95,UNKNOWN
PROD_0177775,2024-09-20,MACH_001457,PROD_03945,LOC_00039,Evening,94,2,0.0213,7.55,Completed
PROD_0224463,2021-02-02,MACH_000676,PROD_02014,LOC_00137,Morning,98,2,0.0204,2.19,Completed
PROD_0255021,2023-10-29,MACH_001295,PROD_04105,LOC_00187,Evening,353,3,0.0085,5.71,Completed
PROD_0140853,2021-04-12,MACH_001380,PROD_01704,LOC_00160,Morning,114,1,0.0088,11.75,Completed
PROD_0006485,2022-03-27,MACH_000450,PROD_03892,LOC_00217,Morning,320,10,0.0312,8.69,Completed
PROD_0097192,2021-05-18,MACH_000661,PROD_04289,LOC_00015,Night,98,2,0.0204,9.94,Completed
PROD_0218797,2021-12-27,MACH_000236,PROD_04743,LOC_00223,Evening,307,5,0.0163,10.86,Completed
PROD_0146935,2021-05-09,MACH_000074,PROD_01560,LOC_00221,Morning,142,5,0.0352,4.8,Completed
PROD_0183991,2026-04-04,MACH_000757,PROD_00724,LOC_00248,Morning,267,10,0.0375,8.34,Completed
PROD_0150348,2023-12-20,MACH_001184,PROD_02776,LOC_00017,Night,212,0,0.0,8.75,Completed
PROD_0291296,2021-11-09,MACH_000474,PROD_02456,LOC_00080,Morning,379,15,0.0396,2.39,Completed
PROD_0175532,2023-04-11,MACH_001174,PROD_01936,LOC_00185,Morning,256,0,0.0,11.83,Completed
PROD_0080285,2022-06-20,MACH_000299,PROD_04308,LOC_00183,Morning,289,9,0.0311,9.85,Completed
PROD_0064298,2025-08-25,MACH_001218,PROD_04361,LOC_00184,Morning,85,0,0.0,10.21,Completed
PROD_0221588,2023-10-06,MACH_001058,PROD_04974,LOC_00165,Morning,460,12,0.0261,6.6,Completed
PROD_0145985,2021-09-25,MACH_000474,PROD_03441,LOC_00073,Evening,393,2,0.0051,4.79,Failed
PROD_0266814,2021-06-22,MACH_000453,PROD_00050,LOC_00189,Night,316,11,0.0348,11.45,Completed
PROD_0053726,2024-04-27,MACH_000764,PROD_00914,LOC_00215,Morning,314,9,0.0287,4.86,Completed
PROD_0171138,2022-04-06,MACH_001159,PROD_00563,LOC_00047,Evening,197,1,0.0051,8.68,Completed
PROD_0212765,2024-10-06,MACH_001015,PROD_03863,LOC_00152,Morning,83,3,0.0361,5.79,Completed
PROD_0030684,2021-08-09,MACH_000673,PROD_04109,LOC_00005,Morning,479,6,0.0125,7.22,Completed
PROD_0204087,2022-05-30,MACH_000434,PROD_01795,LOC_00180,Night,161,3,0.0186,6.41,Completed
PROD_0078595,2021-06-02,MACH_000585,PROD_01750,LOC_00008,Night,211,1,0.0047,5.02,Completed
PROD_0162788,2022-07-06,MACH_000004,PROD_02565,LOC_00159,Morning,51,1,0.0196,10.64,Completed
PROD_0212280,2021-01-01,MACH_000724,PROD_00883,LOC_00030,Night,283,5,0.0177,5.22,Completed
PROD_0033142,2022-02-10,MACH_001013,PROD_02252,LOC_00078,Morning,438,8,0.0183,10.7,Completed
PROD_0013871,2022-09-22,MACH_001396,PROD_01714,LOC_00238,Evening,281,12,0.0427,9.78,Completed
PROD_0205832,2021-07-13,MACH_000389,PROD_00056,LOC_00231,Evening,239,10,0.0418,11.47,Completed
PROD_0285807,2023-02-20,MACH_000900,PROD_04644,LOC_00206,Morning,285,0,0.0,11.65,Completed
PROD_0013821,2021-06-10,MACH_001009,PROD_04866,LOC_00230,Evening,86,0,0.0,11.25,Completed
PROD_0198919,2023-04-21,MACH_001379,PROD_01018,LOC_00146,Night,359,3,0.0084,11.43,Completed
PROD_0165990,2021-02-12,MACH_000375,PROD_01196,LOC_00084,Morning,122,3,0.0246,11.06,In Progress
PROD_0081378,2025-07-09,MACH_001037,PROD_01448,LOC_00026,Morning,434,19,0.0438,5.38,Completed
PROD_0149868,2022-01-10,MACH_000587,PROD_03718,LOC_00053,Night,73,1,0.0137,4.88,Completed
PROD_0192120,2025-04-16,MACH_001419,PROD_04487,LOC_00043,Morning,285,10,0.0351,10.67,Completed
PROD_0180211,2022-01-19,MACH_000158,PROD_03723,LOC_00167,Evening,354,14,0.0395,8.84,UNKNOWN
PROD_0147052,2025-01-26,MACH_001394,PROD_01417,LOC_00097,Morning,54,0,0.0,5.52,Completed
PROD_0127639,2024-07-31,MACH_000231,PROD_03182,LOC_00001,Evening,182,2,0.011,7.08,Completed
PROD_0291868,2021-11-23,MACH_000213,PROD_04208,LOC_00146,Evening,254,1,0.0039,9.38,Completed
PROD_0178583,2022-09-12,MACH_000786,PROD_00953,LOC_00070,Evening,268,9,0.0336,2.42,Completed
PROD_0127545,2022-11-08,MACH_000910,PROD_04070,LOC_00154,Morning,239,9,0.0377,6.43,Completed
PROD_0235718,2025-10-01,MACH_000755,PROD_00053,LOC_00214,Evening,151,4,0.0265,6.7,Completed
PROD_0171724,2022-03-25,MACH_000949,PROD_04154,LOC_00113,Night,319,6,0.0188,4.56,Completed
PROD_0161575,2024-06-29,MACH_000470,PROD_04454,LOC_00157,Morning,234,8,0.0342,10.84,Completed
PROD_0075410,2021-08-12,MACH_000584,PROD_04364,LOC_00222,Morning,282,9,0.0319,9.98,Completed
PROD_0090036,2025-07-18,MACH_001177,PROD_00909,LOC_00088,Night,50,0,0.0,7.35,Completed
PROD_0042841,2024-10-22,MACH_000759,PROD_01529,LOC_00156,Night,355,13,0.0366,7.26,Completed
PROD_0008582,2026-02-07,MACH_000999,PROD_04480,LOC_00194,Evening,215,5,0.0233,2.5,Completed
PROD_0013665,2023-07-17,MACH_000127,PROD_04869,LOC_00216,Night,236,0,0.0,9.96,Completed
PROD_0247465,2021-10-06,MACH_001170,PROD_01109,LOC_00112,Night,113,3,0.0265,2.43,Completed
PROD_0096425,2025-12-29,MACH_001389,PROD_00096,LOC_00059,Morning,294,7,0.0238,8.53,Completed
PROD_0194899,2021-09-21,MACH_000019,PROD_03686,LOC_00020,Evening,274,5,0.0182,8.67,Completed
PROD_0283533,2025-01-13,MACH_001051,PROD_03073,LOC_00204,Night,423,3,0.0071,6.88,UNKNOWN
PROD_0069532,2025-03-12,MACH_001172,PROD_03924,LOC_00080,Night,432,14,0.0324,11.33,Completed
PROD_0237885,2026-01-05,MACH_000084,PROD_00463,LOC_00016,Night,62,1,0.0161,4.11,Completed
PROD_0261894,2026-04-30,MACH_000033,PROD_04477,LOC_00235,Night,227,0,0.0,5.46,UNKNOWN
PROD_0150377,2025-02-25,MACH_000307,PROD_04809,LOC_00150,Evening,461,8,0.0174,4.59,Completed
PROD_0182444,2026-03-03,MACH_001091,PROD_03796,LOC_00112,Night,318,2,0.0063,8.72,Completed
PROD_0224407,2022-10-13,MACH_000142,PROD_04767,LOC_00018,Night,280,3,0.0107,9.92,UNKNOWN
PROD_0171333,2024-02-24,MACH_000214,PROD_01156,LOC_00214,Night,457,11,0.0241,10.09,Completed
PROD_0140443,2022-02-01,MACH_001134,PROD_01022,LOC_00167,Night,55,0,0.0,11.57,Completed
PROD_0154940,2022-09-08,MACH_000991,PROD_03071,LOC_00127,Evening,376,9,0.0239,5.89,Completed
PROD_0131260,2022-10-22,MACH_000771,PROD_01010,LOC_00210,Night,252,11,0.0437,6.55,Completed
PROD_0162294,2025-04-05,MACH_000871,PROD_02596,LOC_00019,Evening,361,17,0.0471,10.5,Completed
PROD_0292710,2021-09-06,MACH_000795,PROD_00490,LOC_00173,Night,149,2,0.0134,3.01,Completed
PROD_0264846,2024-07-12,MACH_000766,PROD_04105,LOC_00082,Night,95,0,0.0,11.7,Completed
PROD_0166132,2023-12-23,MACH_000009,PROD_01859,LOC_00064,Evening,64,0,0.0,6.63,UNKNOWN
PROD_0132329,2025-05-04,MACH_000420,PROD_00151,LOC_00083,Night,292,3,0.0103,8.35,Completed
PROD_0208064,2022-10-31,MACH_000309,PROD_03616,LOC_00100,Evening,353,5,0.0142,3.79,In Progress
PROD_0048323,2025-04-14,MACH_000711,PROD_00380,LOC_00061,Evening,213,1,0.0047,5.02,Completed
PROD_0016625,2022-08-03,MACH_001158,PROD_01101,LOC_00199,Morning,415,16,0.0386,6.88,Completed
PROD_0004735,2024-08-17,MACH_000659,PROD_04455,LOC_00115,Night,179,7,0.0391,7.98,Completed
PROD_0189591,2025-11-13,MACH_000606,PROD_03755,LOC_00156,Morning,455,21,0.0462,6.49,Completed
PROD_0101740,2023-06-28,MACH_000707,PROD_02635,LOC_00226,Morning,394,5,0.0127,8.93,UNKNOWN
PROD_0111001,2022-01-27,MACH_000193,PROD_02938,LOC_00049,Night,193,0,0.0,8.65,Completed
PROD_0198445,2023-09-25,MACH_000286,PROD_00112,LOC_00201,Morning,360,3,0.0083,2.52,Completed
PROD_0016639,2024-07-10,MACH_000444,PROD_04648,LOC_00238,Morning,258,3,0.0116,3.28,Completed
PROD_0055639,2026-01-23,MACH_000796,PROD_00574,LOC_00072,Morning,313,12,0.0383,10.57,Completed
PROD_0258789,2023-01-09,MACH_000878,PROD_02300,LOC_00023,Morning,61,2,0.0328,6.26,Completed
PROD_0238821,2024-02-09,MACH_000749,PROD_02833,LOC_00190,Morning,429,7,0.0163,10.15,Completed
PROD_0115604,2021-01-10,MACH_000471,PROD_00764,LOC_00083,Night,468,3,0.0064,3.46,UNKNOWN
PROD_0246940,2023-08-27,MACH_000641,PROD_01768,LOC_00021,Morning,428,7,0.0164,9.62,Completed
PROD_0191531,2023-02-12,MACH_000215,PROD_02697,LOC_00010,Morning,233,6,0.0258,6.88,Completed
PROD_0011214,2025-03-09,MACH_000616,PROD_04223,LOC_00074,Morning,419,3,0.0072,11.76,Completed
PROD_0027389,2024-03-04,MACH_000884,PROD_03095,LOC_00089,Morning,107,2,0.0187,4.62,Completed
PROD_0229062,2025-03-03,MACH_000539,PROD_02990,LOC_00039,Morning,67,0,0.0,11.22,Completed
PROD_0251978,2025-10-16,MACH_001208,PROD_04689,LOC_00032,Evening,209,5,0.0239,8.04,Completed
PROD_0023367,2024-12-31,MACH_000482,PROD_04721,LOC_00128,Morning,482,3,0.0062,4.86,Failed
PROD_0010058,2021-03-29,MACH_000783,PROD_01176,LOC_00035,Morning,262,12,0.0458,7.55,Completed
PROD_0112594,2025-03-24,MACH_000893,PROD_04250,LOC_00096,Evening,218,6,0.0275,9.59,Completed
PROD_0268566,2022-03-17,MACH_001296,PROD_04366,LOC_00175,Night,392,0,0.0,4.97,Completed
PROD_0157456,2022-12-02,MACH_000217,PROD_04886,LOC_00059,Evening,379,8,0.0211,6.32,Completed
PROD_0059188,2022-05-13,MACH_001091,PROD_00030,LOC_00125,Night,285,1,0.0035,5.56,Completed
PROD_0070373,2022-08-10,MACH_000316,PROD_01114,LOC_00232,Morning,447,12,0.0268,8.33,Completed
PROD_0126008,2023-10-08,MACH_000645,PROD_03866,LOC_00035,Morning,209,0,0.0,9.42,UNKNOWN
PROD_0197381,2022-07-04,MACH_000022,PROD_04442,LOC_00101,Evening,213,1,0.0047,7.42,Completed
PROD_0271739,2021-11-14,MACH_000797,PROD_03320,LOC_00010,Evening,157,4,0.0255,10.19,Completed
PROD_0194636,2022-07-19,MACH_001433,PROD_04559,LOC_00102,Evening,261,9,0.0345,9.02,Completed
PROD_0165243,2026-04-03,MACH_000460,PROD_00473,LOC_00020,Evening,276,4,0.0145,10.59,Completed
PROD_0047839,2025-12-12,MACH_000675,PROD_01055,LOC_00142,Night,455,0,0.0,10.04,Completed
PROD_0029772,2021-01-03,MACH_000281,PROD_00776,LOC_00199,Morning,276,2,0.0072,3.1,Completed
PROD_0257200,2025-01-31,MACH_000768,PROD_03673,LOC_00062,Morning,460,7,0.0152,8.84,Completed
PROD_0061815,2021-04-13,MACH_000850,PROD_03994,LOC_00005,Morning,260,11,0.0423,8.76,Completed
PROD_0208349,2026-01-16,MACH_000988,PROD_00057,LOC_00105,Morning,51,1,0.0196,8.35,Completed
PROD_0191266,2023-01-26,MACH_000242,PROD_02817,LOC_00104,Morning,429,15,0.035,8.39,Completed
PROD_0002158,2025-04-23,MACH_000675,PROD_04727,LOC_00069,Morning,266,3,0.0113,3.37,Completed
PROD_0188785,2024-09-15,MACH_001404,PROD_00272,LOC_00129,Night,422,9,0.0213,3.66,Completed
PROD_0095788,2021-02-08,MACH_000568,PROD_01341,LOC_00142,Night,339,10,0.0295,2.95,Completed
PROD_0238437,2025-10-11,MACH_000760,PROD_01650,LOC_00192,Night,325,14,0.0431,6.76,Completed
PROD_0239164,2022-04-23,MACH_001480,PROD_01069,LOC_00152,Night,122,4,0.0328,9.46,UNKNOWN
PROD_0295073,2024-10-25,MACH_000478,PROD_04934,LOC_00038,Evening,164,5,0.0305,8.99,Completed
PROD_0104339,2021-06-09,MACH_001109,PROD_03858,LOC_00099,Evening,360,1,0.0028,10.35,Failed
PROD_0291608,2025-06-10,MACH_000089,PROD_01364,LOC_00130,Evening,119,4,0.0336,3.18,Completed
PROD_0021709,2021-11-05,MACH_000935,PROD_01845,LOC_00240,Night,391,4,0.0102,11.99,Completed
PROD_0143150,2025-05-18,MACH_000962,PROD_04068,LOC_00197,Evening,193,5,0.0259,7.57,UNKNOWN
PROD_0137149,2023-12-02,MACH_000737,PROD_02520,LOC_00061,Night,470,12,0.0255,7.47,Completed
PROD_0078781,2022-12-07,MACH_000024,PROD_02962,LOC_00062,Morning,474,0,0.0,2.04,Completed
PROD_0092537,2023-06-06,MACH_000055,PROD_00475,LOC_00140,Night,290,6,0.0207,6.31,Completed
PROD_0271295,2021-06-21,MACH_001113,PROD_02938,LOC_00071,Morning,411,0,0.0,3.49,Completed
PROD_0079848,2021-03-05,MACH_001206,PROD_01925,LOC_00193,Night,331,0,0.0,3.97,Completed
PROD_0274307,2022-08-08,MACH_000189,PROD_04659,LOC_00055,Night,201,5,0.0249,9.92,Completed
PROD_0153715,2024-11-01,MACH_000033,PROD_04852,LOC_00084,Night,225,2,0.0089,11.08,UNKNOWN
PROD_0117115,2022-07-20,MACH_000883,PROD_01396,LOC_00106,Morning,187,7,0.0374,11.05,Completed
PROD_0295581,2022-12-24,MACH_001316,PROD_00440,LOC_00165,Morning,319,11,0.0345,9.45,Completed
PROD_0153342,2025-06-09,MACH_000601,PROD_00608,LOC_00243,Night,435,15,0.0345,9.98,Completed
PROD_0242232,2024-08-24,MACH_000980,PROD_03688,LOC_00182,Evening,91,1,0.011,2.62,Completed
PROD_0017421,2024-06-29,MACH_000218,PROD_03575,LOC_00069,Evening,309,5,0.0162,8.64,In Progress
PROD_0052377,2025-09-06,MACH_001191,PROD_00378,LOC_00036,Morning,170,3,0.0176,11.2,Completed
PROD_0071441,2022-07-29,MACH_000597,PROD_03317,LOC_00040,Night,304,0,0.0,7.77,Completed
PROD_0254001,2025-11-21,MACH_001030,PROD_04298,LOC_00063,Evening,261,12,0.046,11.83,Completed
PROD_0199109,2022-08-30,MACH_001296,PROD_00992,LOC_00007,Morning,206,1,0.0049,7.7,Completed
PROD_0146465,2023-07-31,MACH_001404,PROD_02308,LOC_00024,Evening,387,17,0.0439,8.16,Completed
PROD_0154058,2021-08-25,MACH_000858,PROD_01487,LOC_00046,Night,435,19,0.0437,4.86,Completed
PROD_0276395,2023-08-19,MACH_000442,PROD_04382,LOC_00030,Evening,388,0,0.0,10.25,Completed
PROD_0106503,2024-03-17,MACH_000513,PROD_02182,LOC_00189,Evening,150,3,0.02,11.99,Completed
PROD_0084375,2021-11-02,MACH_000099,PROD_01856,LOC_00093,Evening,494,11,0.0223,8.41,Completed
PROD_0253181,2024-12-22,MACH_000417,PROD_02788,LOC_00240,Morning,359,7,0.0195,8.87,Completed
PROD_0236366,2025-02-06,MACH_001038,PROD_03419,LOC_00125,Morning,469,9,0.0192,7.73,Completed
PROD_0182280,2022-03-19,MACH_000993,PROD_01237,LOC_00130,Morning,175,1,0.0057,5.82,Completed
PROD_0221110,2023-04-14,MACH_001499,PROD_02324,LOC_00222,Night,351,13,0.037,10.53,Completed
PROD_0289707,2022-10-17,MACH_001347,PROD_01583,LOC_00172,Evening,211,6,0.0284,2.7,Completed
PROD_0291439,2023-09-02,MACH_000254,PROD_01264,LOC_00062,Morning,132,1,0.0076,9.87,Completed
PROD_0071067,2023-06-07,MACH_000744,PROD_04003,LOC_00207,Evening,487,10,0.0205,6.41,Completed
PROD_0122790,2022-12-07,MACH_001476,PROD_04735,LOC_00112,Evening,306,13,0.0425,9.36,Completed
PROD_0194911,2023-12-10,MACH_000007,PROD_02074,LOC_00031,Night,257,11,0.0428,9.28,Completed
PROD_0145392,2025-05-26,MACH_000429,PROD_01405,LOC_00203,Evening,356,0,0.0,7.65,Completed
PROD_0199165,2023-07-31,MACH_001469,PROD_04550,LOC_00066,Evening,132,5,0.0379,6.82,Completed
PROD_0266383,2025-04-09,MACH_001124,PROD_00536,LOC_00076,Evening,422,1,0.0024,5.17,Completed
PROD_0271415,2022-03-29,MACH_000286,PROD_02977,LOC_00071,Night,215,9,0.0419,5.92,Completed
PROD_0167802,2021-11-04,MACH_000807,PROD_00198,LOC_00015,Morning,474,2,0.0042,5.28,In Progress
PROD_0061372,2022-09-30,MACH_000327,PROD_03550,LOC_00127,Morning,105,4,0.0381,10.19,Completed
PROD_0228791,2026-05-11,MACH_001179,PROD_03158,LOC_00187,Morning,487,19,0.039,10.39,Completed
PROD_0290879,2025-06-13,MACH_000616,PROD_02365,LOC_00081,Night,71,0,0.0,6.92,Completed
PROD_0144981,2024-05-28,MACH_000381,PROD_04055,LOC_00013,Morning,133,2,0.015,7.27,Completed
PROD_0119484,2026-05-16,MACH_001026,PROD_03486,LOC_00072,Evening,331,5,0.0151,7.86,Completed
PROD_0018605,2022-08-11,MACH_001210,PROD_01906,LOC_00065,Night,92,0,0.0,9.18,UNKNOWN
PROD_0138394,2025-05-05,MACH_000551,PROD_03486,LOC_00075,Morning,287,0,0.0,4.2,Completed
PROD_0083164,2023-02-10,MACH_000730,PROD_02485,LOC_00045,Night,50,0,0.0,10.38,In Progress
PROD_0077728,2026-06-15,MACH_000375,PROD_00107,LOC_00026,Night,271,2,0.0074,8.5,Completed
PROD_0224929,2024-07-25,MACH_000448,PROD_01706,LOC_00162,Night,395,14,0.0354,4.56,In Progress
PROD_0028597,2025-03-12,MACH_000136,PROD_03093,LOC_00213,Morning,163,6,0.0368,3.75,Completed
PROD_0157997,2025-01-01,MACH_001316,PROD_03064,LOC_00075,Night,348,15,0.0431,8.82,Completed
PROD_0108955,2023-04-28,MACH_000632,PROD_01179,LOC_00027,Evening,316,5,0.0158,9.94,Completed
PROD_0200858,2025-10-24,MACH_001155,PROD_04775,LOC_00208,Evening,433,16,0.037,7.42,Completed
PROD_0072174,2024-01-23,MACH_000982,PROD_01932,LOC_00037,Evening,107,3,0.028,7.71,Completed
PROD_0106184,2026-02-12,MACH_001407,PROD_02453,LOC_00152,Morning,94,1,0.0106,5.86,In Progress
PROD_0012329,2026-04-19,MACH_001319,PROD_02971,LOC_00108,Night,52,1,0.0192,11.62,Completed
PROD_0264482,2022-02-11,MACH_001020,PROD_00168,LOC_00094,Night,265,8,0.0302,3.7,Failed
PROD_0096135,2021-03-23,MACH_000718,PROD_04289,LOC_00039,Evening,127,0,0.0,6.79,Completed
PROD_0129426,2021-02-08,MACH_000944,PROD_00513,LOC_00100,Night,442,8,0.0181,8.66,Completed
PROD_0080442,2022-05-12,MACH_000610,PROD_00257,LOC_00143,Morning,176,5,0.0284,6.52,In Progress
PROD_0260523,2022-10-11,MACH_000889,PROD_00317,LOC_00177,Morning,442,21,0.0475,8.79,Completed
PROD_0072155,2021-11-27,MACH_000437,PROD_01389,LOC_00122,Night,68,0,0.0,3.06,In Progress
PROD_0093235,2023-02-17,MACH_000143,PROD_03871,LOC_00218,Night,255,1,0.0039,5.44,Completed
PROD_0058503,2025-05-24,MACH_000958,PROD_01981,LOC_00021,Night,238,6,0.0252,5.85,Completed
PROD_0277309,2023-11-23,MACH_001192,PROD_04565,LOC_00046,Night,379,0,0.0,8.67,UNKNOWN
PROD_0151010,2023-08-14,MACH_000226,PROD_00641,LOC_00143,Morning,110,2,0.0182,8.59,Completed
PROD_0090764,2023-04-19,MACH_000423,PROD_01740,LOC_00125,Evening,364,11,0.0302,11.89,Completed
PROD_0275586,2022-07-17,MACH_000888,PROD_02961,LOC_00024,Evening,217,9,0.0415,2.73,Completed
PROD_0077425,2025-08-18,MACH_000504,PROD_04129,LOC_00224,Evening,337,10,0.0297,4.74,UNKNOWN
PROD_0050948,2022-09-07,MACH_001194,PROD_02158,LOC_00241,Morning,311,10,0.0322,4.91,Completed
PROD_0086004,2021-09-01,MACH_001305,PROD_01884,LOC_00197,Morning,248,2,0.0081,7.69,Completed
PROD_0202927,2023-04-06,MACH_000569,PROD_02690,LOC_00063,Night,395,2,0.0051,10.85,Completed
PROD_0052895,2024-06-06,MACH_000013,PROD_00100,LOC_00235,Evening,176,2,0.0114,10.33,Completed
PROD_0152520,2022-01-30,MACH_000226,PROD_04236,LOC_00087,Night,286,2,0.007,4.72,Completed
PROD_0145899,2021-08-26,MACH_000233,PROD_03713,LOC_00194,Night,99,3,0.0303,3.04,Completed
PROD_0133628,2026-04-15,MACH_001236,PROD_01036,LOC_00166,Night,456,14,0.0307,8.03,Completed
PROD_0113026,2021-10-07,MACH_000098,PROD_03511,LOC_00134,Morning,333,15,0.045,5.04,Completed
PROD_0216656,2024-10-28,MACH_000855,PROD_00741,LOC_00192,Morning,257,10,0.0389,8.84,Completed
PROD_0173879,2024-04-21,MACH_000751,PROD_00587,LOC_00212,Morning,324,5,0.0154,4.45,Completed
PROD_0073955,2022-04-09,MACH_000136,PROD_00745,LOC_00043,Evening,295,1,0.0034,4.8,Completed
PROD_0257398,2022-12-05,MACH_001490,PROD_01670,LOC_00121,Night,188,5,0.0266,11.63,Completed
PROD_0103664,2021-08-30,MACH_001121,PROD_01716,LOC_00042,Night,353,7,0.0198,4.92,Completed
PROD_0281911,2026-04-23,MACH_001290,PROD_04026,LOC_00027,Evening,289,13,0.045,9.99,Completed
PROD_0104080,2026-01-27,MACH_000430,PROD_03656,LOC_00140,Night,397,16,0.0403,4.46,Completed
PROD_0083564,2024-08-01,MACH_000030,PROD_03633,LOC_00221,Evening,246,6,0.0244,8.83,Completed
PROD_0028437,2025-10-07,MACH_001114,PROD_00239,LOC_00218,Morning,146,3,0.0205,10.48,Completed
PROD_0206396,2022-07-28,MACH_001362,PROD_02814,LOC_00004,Night,466,1,0.0021,10.72,Completed
PROD_0239721,2025-07-03,MACH_000589,PROD_04399,LOC_00067,Evening,52,1,0.0192,9.99,Completed
PROD_0035660,2024-03-26,MACH_000605,PROD_01100,LOC_00231,Night,298,5,0.0168,9.32,In Progress
PROD_0267857,2025-09-03,MACH_000685,PROD_02569,LOC_00162,Night,432,13,0.0301,6.7,Completed
PROD_0025954,2025-10-29,MACH_000803,PROD_04392,LOC_00065,Night,284,7,0.0246,4.16,Completed
PROD_0108844,2021-08-05,MACH_001173,PROD_02217,LOC_00053,Morning,213,1,0.0047,6.53,Completed
PROD_0050566,2022-12-07,MACH_001378,PROD_01114,LOC_00165,Night,321,1,0.0031,3.92,Completed
PROD_0241575,2026-03-03,MACH_001415,PROD_00252,LOC_00023,Night,311,8,0.0257,4.11,UNKNOWN
PROD_0214652,2023-08-22,MACH_000997,PROD_01247,LOC_00045,Morning,286,9,0.0315,9.19,In Progress
PROD_0014905,2025-08-27,MACH_000779,PROD_04322,LOC_00098,Night,217,5,0.023,7.98,In Progress
PROD_0142218,2024-10-07,MACH_001172,PROD_02490,LOC_00083,Evening,316,5,0.0158,9.81,Completed
PROD_0053742,2021-10-09,MACH_000939,PROD_02176,LOC_00116,Night,203,7,0.0345,7.68,Completed
PROD_0017918,2024-10-18,MACH_000019,PROD_00049,LOC_00239,Night,170,7,0.0412,8.56,In Progress
PROD_0046528,2025-09-11,MACH_000469,PROD_00264,LOC_00201,Evening,447,11,0.0246,3.36,In Progress
PROD_0254259,2021-03-06,MACH_001426,PROD_04758,LOC_00232,Evening,324,1,0.0031,9.96,Completed
PROD_0117733,2024-12-31,MACH_000820,PROD_04748,LOC_00036,Night,62,1,0.0161,9.26,Completed
PROD_0084722,2025-09-03,MACH_000277,PROD_04032,LOC_00125,Morning,260,8,0.0308,3.97,Completed
PROD_0283230,2023-02-18,MACH_000393,PROD_01759,LOC_00213,Morning,243,4,0.0165,7.8,Completed
PROD_0174502,2024-09-03,MACH_000170,PROD_02517,LOC_00058,Morning,357,12,0.0336,9.91,Completed
PROD_0122945,2022-07-19,MACH_000212,PROD_04364,LOC_00039,Evening,374,7,0.0187,7.09,Completed
PROD_0001935,2021-05-08,MACH_000925,PROD_03301,LOC_00190,Morning,402,3,0.0075,7.89,In Progress
PROD_0275794,2022-04-07,MACH_000104,PROD_01004,LOC_00162,Morning,230,2,0.0087,8.68,Completed
PROD_0123229,2025-12-22,MACH_000575,PROD_04091,LOC_00173,Evening,104,3,0.0288,4.78,Completed
PROD_0024601,2024-11-10,MACH_001316,PROD_04523,LOC_00010,Morning,288,6,0.0208,7.11,Completed
PROD_0230992,2021-04-11,MACH_001236,PROD_03796,LOC_00103,Evening,141,2,0.0142,8.87,Completed
PROD_0056773,2024-02-13,MACH_000409,PROD_03264,LOC_00046,Evening,183,8,0.0437,5.64,Completed
