transaction_id,transaction_date,account_id,department,transaction_type,amount,currency,vendor,payment_status
FIN_0176589,2025-04-19,ACC_00169,Supply Chain,Operating Expense,32535.44,SEK,"Cooper, Ross and Mcdowell",Completed
FIN_0490213,2024-07-13,ACC_00225,Engineering,Purchase,46897.71,SEK,Vasquez-Williams,Completed
FIN_0441606,2024-11-24,ACC_00240,Marketing,Payroll,22710.02,USD,Williams LLC,Completed
FIN_0225403,2023-02-28,ACC_00006,Marketing,Purchase,978.43,USD,UNKNOWN,Completed
FIN_0158632,2025-01-05,ACC_00294,Marketing,Investment,18574.37,SEK,"Perkins, Matthews and Baker",Completed
FIN_0168222,2021-06-02,ACC_00148,Sales,Revenue,84195.24,INR,Norman-Morris,Completed
FIN_0111755,2025-04-16,ACC_00079,Marketing,Revenue,81118.14,USD,Moore Group,Completed
FIN_0387079,2022-03-26,ACC_00251,Finance,Revenue,69039.5,SEK,Maynard Ltd,Completed
FIN_0201114,2025-08-12,ACC_00459,Engineering,Purchase,41560.86,INR,"Murphy, Walker and Riggs",Completed
FIN_0171123,2022-11-17,ACC_00099,Marketing,Purchase,32423.2,USD,Gomez and Sons,Completed
FIN_0366188,2026-05-22,ACC_00094,Operations,Operating Expense,10787.2,SEK,"Rice, Williams and Warner",Completed
FIN_0257110,2021-05-13,ACC_00213,Marketing,Revenue,50579.07,INR,Thomas LLC,Completed
FIN_0497763,2021-11-09,ACC_00052,Information Technology,Revenue,39183.5,SEK,"Webb, Robertson and Kelly",Completed
FIN_0105552,2024-07-19,ACC_00146,Supply Chain,Revenue,13539.94,USD,Hall-Nguyen,Pending
FIN_0052338,2026-05-04,ACC_00493,Operations,Revenue,69447.26,EUR,Jensen PLC,Pending
FIN_0054956,2024-10-12,ACC_00308,Finance,Revenue,11775.14,INR,"Mccormick, Hill and Wells",Failed
FIN_0219180,2025-01-01,ACC_00368,Operations,Operating Expense,28778.49,SEK,Dickerson-Miller,Completed
FIN_0048699,2022-04-13,ACC_00164,Manufacturing,Purchase,49750.29,SEK,Orr-Gray,Completed
FIN_0360625,2022-07-03,ACC_00047,Marketing,Revenue,37776.95,USD,"Ponce, Hernandez and Hardy",Completed
FIN_0111813,2024-03-29,ACC_00301,Manufacturing,Purchase,1819.32,USD,"Spencer, Walter and Howard",Completed
FIN_0212505,2021-11-03,ACC_00369,Sales,Revenue,82029.62,USD,Sanders-Rice,Completed
FIN_0026294,2022-01-10,ACC_00073,Supply Chain,Revenue,5097.91,EUR,UNKNOWN,Completed
FIN_0385022,2024-08-12,ACC_00061,Sales,Operating Expense,411.55,SEK,Wilkins Ltd,Completed
FIN_0326091,2021-04-19,ACC_00479,Finance,Operating Expense,17003.96,INR,"Webb, Jones and Brown",Completed
FIN_0323009,2022-01-14,ACC_00218,Sales,Investment,11648.43,EUR,Baldwin-Scott,Completed
FIN_0201483,2024-08-10,ACC_00341,Information Technology,Revenue,77047.92,EUR,Stewart LLC,Completed
FIN_0332906,2021-02-02,ACC_00240,Operations,Revenue,70490.55,SEK,"Hernandez, Mendoza and Thompson",Completed
FIN_0438827,2023-05-08,ACC_00410,Engineering,Operating Expense,7683.18,SEK,Schneider-Wright,Completed
FIN_0476820,2022-02-21,ACC_00290,Operations,Investment,39914.19,EUR,"Nichols, Moore and Landry",Completed
FIN_0344583,2025-01-08,ACC_00061,Information Technology,Purchase,7280.18,INR,"Sheppard, Garcia and Flynn",Completed
FIN_0309818,2023-08-07,ACC_00211,Marketing,Revenue,73127.45,SEK,"Pierce, Carey and Ferguson",Completed
FIN_0107907,2025-06-20,ACC_00389,Operations,Revenue,58073.32,SEK,Davis LLC,Completed
FIN_0338605,2025-02-24,ACC_00274,Human Resources,Purchase,4880.96,EUR,"Rose, Bryant and Wright",Completed
FIN_0086830,2021-12-10,ACC_00344,Information Technology,Purchase,33470.68,SEK,Garrett-Mccall,Completed
FIN_0194873,2025-02-02,ACC_00281,Human Resources,Operating Expense,17407.26,USD,Leblanc and Sons,Completed
FIN_0109515,2023-08-14,ACC_00072,Information Technology,Revenue,60271.35,EUR,Houston-Harris,Completed
FIN_0122679,2021-06-14,ACC_00333,Engineering,Operating Expense,13564.18,SEK,"Curtis, Mckay and Meyer",Completed
FIN_0321037,2024-07-04,ACC_00349,Information Technology,Payroll,32453.37,SEK,"Smith, Sanchez and Heath",Completed
FIN_0134290,2023-09-26,ACC_00441,Human Resources,Operating Expense,14457.32,INR,Brown-Peterson,Completed
FIN_0386421,2024-08-15,ACC_00164,Information Technology,Investment,30444.75,EUR,"Boyd, Goodwin and Mitchell",Completed
FIN_0252556,2025-10-22,ACC_00001,Sales,Revenue,63676.72,SEK,Meadows-Davis,Completed
FIN_0003951,2025-12-10,ACC_00009,Information Technology,Revenue,36028.08,USD,Osborne LLC,Completed
FIN_0340252,2025-04-20,ACC_00325,Manufacturing,Purchase,17720.24,SEK,Grant-Hall,Completed
FIN_0199438,2022-01-14,ACC_00100,Sales,Operating Expense,47150.52,EUR,Burns-Ball,Pending
FIN_0168944,2022-04-24,ACC_00262,Human Resources,Purchase,18960.17,SEK,Meyer PLC,Completed
FIN_0045696,2024-08-04,ACC_00162,Marketing,Operating Expense,3758.13,INR,Gilbert-Diaz,Completed
FIN_0499770,2026-02-13,ACC_00267,Finance,Purchase,281.34,SEK,Hamilton and Sons,Completed
FIN_0346054,2026-06-25,ACC_00080,Finance,Purchase,29517.91,SEK,Smith-Pearson,Pending
FIN_0306554,2021-07-09,ACC_00162,Finance,Purchase,17688.17,SEK,"Hanson, Carter and Stevens",Completed
FIN_0159022,2021-11-01,ACC_00356,Operations,Operating Expense,6074.6,USD,Gilbert-Marshall,Completed
FIN_0325051,2021-06-23,ACC_00164,Supply Chain,Purchase,41611.62,EUR,Cannon and Sons,Completed
FIN_0104288,2024-07-26,ACC_00059,Operations,Revenue,12436.89,SEK,Galvan PLC,Completed
FIN_0082894,2023-01-06,ACC_00219,Human Resources,Operating Expense,49933.71,SEK,UNKNOWN,Completed
FIN_0449563,2022-06-08,ACC_00269,Finance,Revenue,82121.27,SEK,UNKNOWN,Completed
FIN_0000124,2026-03-13,ACC_00249,Manufacturing,Payroll,2061.68,EUR,Gates PLC,Completed
FIN_0323105,2024-07-07,ACC_00404,Human Resources,Purchase,1067.04,INR,Cooke-Lynch,Completed
FIN_0338592,2024-02-22,ACC_00305,Supply Chain,Purchase,17968.77,SEK,UNKNOWN,Completed
FIN_0147929,2022-05-16,ACC_00239,Manufacturing,Purchase,9455.49,SEK,Wells-Arroyo,Completed
FIN_0290035,2025-11-07,ACC_00108,Finance,Payroll,19601.91,SEK,Baker-Cole,Completed
FIN_0307415,2024-05-18,ACC_00358,Operations,Operating Expense,23056.39,INR,Walker-Schmidt,Completed
FIN_0243588,2022-06-14,ACC_00310,Finance,Operating Expense,28301.88,SEK,Lewis-Adams,Completed
FIN_0334143,2025-07-27,ACC_00271,Human Resources,Payroll,40817.57,INR,"Russell, Johnson and Nguyen",Pending
FIN_0449105,2025-11-22,ACC_00134,Supply Chain,Operating Expense,12330.64,EUR,"Taylor, Leon and Harrington",Completed
FIN_0150563,2021-12-17,ACC_00053,Supply Chain,Payroll,9960.96,SEK,Goodman Group,Completed
FIN_0465019,2021-06-13,ACC_00065,Finance,Purchase,25585.37,EUR,Huang PLC,Completed
FIN_0247342,2023-07-15,ACC_00466,Human Resources,Operating Expense,39395.26,INR,Lee Inc,Failed
FIN_0350321,2025-02-21,ACC_00354,Information Technology,Operating Expense,33651.5,SEK,Medina Inc,Completed
FIN_0275239,2022-11-14,ACC_00457,Finance,Revenue,57129.69,INR,Nelson PLC,Completed
FIN_0457205,2024-06-01,ACC_00377,Engineering,Purchase,2670.32,SEK,"Le, Alvarez and Bailey",Completed
FIN_0322687,2023-05-08,ACC_00052,Engineering,Revenue,39659.73,USD,"George, Pruitt and Wilson",Completed
FIN_0118721,2022-02-14,ACC_00364,Finance,Operating Expense,10181.4,INR,Salazar LLC,Completed
FIN_0288128,2025-07-18,ACC_00244,Marketing,Purchase,14934.8,SEK,Aguilar-Cook,Completed
FIN_0469721,2022-03-16,ACC_00261,Supply Chain,Revenue,14506.22,SEK,"Hale, Whitaker and Wiggins",Pending
FIN_0357548,2025-02-14,ACC_00318,Sales,Operating Expense,28657.78,EUR,"Campbell, Williams and Waters",Completed
FIN_0401353,2025-02-09,ACC_00041,Finance,Operating Expense,19583.56,EUR,Smith-Miller,Completed
FIN_0107953,2024-05-25,ACC_00337,Sales,Payroll,13275.75,USD,Berry Group,Completed
FIN_0101835,2024-02-05,ACC_00255,Operations,Purchase,36332.95,USD,Williams PLC,Completed
FIN_0459983,2022-05-19,ACC_00073,Operations,Purchase,43195.58,USD,Castillo-Morales,Completed
FIN_0383429,2022-06-19,ACC_00111,Supply Chain,Purchase,47946.04,EUR,Sanders Inc,Completed
FIN_0492727,2023-11-02,ACC_00127,Supply Chain,Revenue,91552.01,EUR,"Blair, Robinson and Campbell",Completed
FIN_0070274,2023-06-21,ACC_00321,Manufacturing,Revenue,68427.17,EUR,Perez-Mckay,Completed
FIN_0450598,2023-05-27,ACC_00483,Manufacturing,Purchase,43282.22,SEK,UNKNOWN,Completed
FIN_0411860,2022-10-09,ACC_00327,Engineering,Revenue,3945.52,EUR,Richardson and Sons,Completed
FIN_0084397,2025-11-14,ACC_00303,Sales,Investment,47128.42,SEK,UNKNOWN,Completed
FIN_0307668,2026-06-28,ACC_00457,Operations,Purchase,24060.58,USD,Patterson PLC,Completed
FIN_0087835,2024-06-18,ACC_00382,Marketing,Payroll,36056.79,INR,Melton Group,Completed
FIN_0453754,2025-05-29,ACC_00103,Engineering,Revenue,30493.56,USD,"Martin, Campbell and Carson",Completed
FIN_0005312,2023-03-23,ACC_00183,Information Technology,Purchase,31565.96,SEK,"Moody, Conway and Kelley",Completed
FIN_0259034,2025-10-09,ACC_00352,Sales,Operating Expense,15070.81,EUR,"Perry, Riddle and Rasmussen",Completed
FIN_0111003,2024-05-02,ACC_00153,Human Resources,Payroll,49343.27,SEK,Jones PLC,Completed
FIN_0196506,2024-10-20,ACC_00487,Engineering,Purchase,1395.8,SEK,Richmond-Clark,Completed
FIN_0189420,2024-02-09,ACC_00212,Finance,Purchase,21357.46,EUR,Riley-Martinez,Pending
FIN_0381320,2022-12-18,ACC_00456,Human Resources,Purchase,24966.55,USD,Willis-Martin,Completed
FIN_0120439,2023-08-03,ACC_00276,Finance,Revenue,93370.33,INR,Jones and Sons,Completed
FIN_0358496,2024-09-15,ACC_00049,Engineering,Operating Expense,23805.75,EUR,Alvarez and Sons,Completed
FIN_0136811,2024-10-29,ACC_00175,Finance,Payroll,9212.7,USD,Hunter Ltd,Completed
FIN_0151324,2023-06-29,ACC_00042,Engineering,Revenue,56863.25,SEK,Riley-Henderson,Completed
FIN_0314332,2021-04-14,ACC_00206,Human Resources,Payroll,10851.07,EUR,Bridges Group,Completed
FIN_0173245,2022-02-16,ACC_00422,Marketing,Operating Expense,27854.06,INR,Davis PLC,Completed
FIN_0037899,2021-01-15,ACC_00328,Operations,Payroll,13301.54,EUR,Bridges Group,Completed
FIN_0189273,2025-06-01,ACC_00162,Manufacturing,Revenue,52058.5,SEK,Martin-Chan,Completed
FIN_0032462,2023-04-20,ACC_00375,Engineering,Operating Expense,27346.56,INR,"Mitchell, Richardson and Wright",Completed
FIN_0065572,2022-04-02,ACC_00122,Manufacturing,Operating Expense,29494.42,EUR,Chavez and Sons,Completed
FIN_0086836,2023-10-17,ACC_00089,Human Resources,Revenue,18225.85,EUR,Nielsen-Marshall,Completed
FIN_0349285,2021-05-27,ACC_00284,Engineering,Payroll,29697.18,SEK,Lloyd LLC,Completed
FIN_0472377,2023-09-16,ACC_00381,Human Resources,Purchase,23814.39,USD,Marquez and Sons,Completed
FIN_0189738,2024-07-11,ACC_00239,Sales,Operating Expense,9182.96,EUR,"Rowe, Hernandez and Haynes",Completed
FIN_0176890,2022-07-12,ACC_00395,Engineering,Payroll,8488.16,USD,Wise-Riley,Failed
FIN_0413647,2024-02-03,ACC_00350,Engineering,Payroll,40676.23,USD,Fox LLC,Completed
FIN_0242297,2023-01-27,ACC_00305,Human Resources,Payroll,5996.76,EUR,"Brown, Lynch and Olson",Completed
FIN_0392568,2023-09-01,ACC_00064,Operations,Revenue,41014.88,SEK,UNKNOWN,Completed
FIN_0031134,2024-05-11,ACC_00036,Operations,Revenue,72885.03,SEK,Gonzalez Ltd,Completed
FIN_0276835,2023-08-26,ACC_00177,Marketing,Purchase,25045.21,SEK,Vang Ltd,Completed
FIN_0119666,2025-05-30,ACC_00323,Engineering,Revenue,27704.88,INR,"Burke, Baird and Santiago",Completed
FIN_0116066,2023-02-05,ACC_00437,Operations,Operating Expense,7840.7,EUR,"Olsen, Thomas and Young",Completed
FIN_0037411,2025-01-01,ACC_00084,Sales,Purchase,4994.72,SEK,"Gardner, Johnson and Montes",Completed
FIN_0463828,2023-04-08,ACC_00351,Engineering,Operating Expense,7535.29,INR,Haley-Russell,Pending
FIN_0422413,2023-06-18,ACC_00156,Manufacturing,Operating Expense,30609.13,EUR,Dixon-Gilmore,Completed
FIN_0135493,2021-03-25,ACC_00278,Engineering,Revenue,12486.05,EUR,"Graves, Baker and Frey",Completed
FIN_0121203,2021-09-28,ACC_00284,Manufacturing,Purchase,33315.46,INR,Smith-Stevenson,Completed
FIN_0171270,2024-08-20,ACC_00142,Information Technology,Revenue,79569.43,USD,Anderson Group,Completed
FIN_0447239,2022-08-13,ACC_00358,Finance,Purchase,32668.13,EUR,"Robinson, Martin and Matthews",Completed
FIN_0179025,2023-12-20,ACC_00301,Supply Chain,Purchase,38329.75,INR,Sandoval Inc,Completed
FIN_0470900,2023-07-28,ACC_00251,Marketing,Purchase,9846.34,INR,Carter PLC,Completed
FIN_0479046,2025-10-16,ACC_00326,Information Technology,Revenue,8202.37,INR,Meyer Inc,Completed
FIN_0198942,2021-08-15,ACC_00084,Engineering,Revenue,32889.8,USD,Rowe-Robinson,Completed
FIN_0264406,2021-07-15,ACC_00155,Sales,Payroll,34954.72,EUR,"Miller, Berg and Newman",Pending
FIN_0498639,2022-09-07,ACC_00088,Human Resources,Revenue,95530.06,SEK,"Smith, Garza and Chavez",Completed
FIN_0269767,2024-01-25,ACC_00101,Marketing,Operating Expense,8278.84,INR,UNKNOWN,Pending
FIN_0182702,2022-12-18,ACC_00281,Manufacturing,Operating Expense,44692.13,SEK,Torres-Gomez,Completed
FIN_0476040,2025-10-28,ACC_00088,Operations,Payroll,3946.93,USD,"Lawrence, Nelson and Weaver",Completed
FIN_0221238,2024-04-25,ACC_00413,Human Resources,Purchase,47594.36,INR,UNKNOWN,Completed
FIN_0373166,2026-03-26,ACC_00363,Human Resources,Revenue,85571.72,SEK,Gross Group,Pending
FIN_0489449,2022-06-02,ACC_00357,Human Resources,Revenue,53852.71,USD,Willis-Williams,Completed
FIN_0465376,2021-01-12,ACC_00258,Supply Chain,Operating Expense,22660.61,EUR,Burch-Robinson,Completed
FIN_0344807,2024-12-02,ACC_00499,Engineering,Operating Expense,47527.78,INR,Smith and Sons,Completed
FIN_0127902,2023-05-04,ACC_00158,Finance,Investment,12845.96,USD,Torres-Sawyer,Completed
FIN_0399736,2024-07-06,ACC_00162,Manufacturing,Revenue,28594.63,USD,Lynn and Sons,Completed
FIN_0239923,2023-10-08,ACC_00182,Marketing,Purchase,41981.55,USD,Holloway Inc,Completed
FIN_0191939,2022-02-14,ACC_00397,Information Technology,Payroll,16061.79,INR,"Carter, Williams and Hanson",Completed
FIN_0434005,2023-11-07,ACC_00315,Manufacturing,Purchase,19611.71,INR,Mclaughlin Inc,Completed
FIN_0249518,2024-12-18,ACC_00376,Marketing,Purchase,39280.86,SEK,Collins PLC,Completed
FIN_0123099,2025-10-10,ACC_00024,Human Resources,Revenue,83238.94,INR,"Simmons, Benton and Montgomery",Completed
FIN_0137365,2023-01-10,ACC_00279,Human Resources,Purchase,19924.41,EUR,"Cobb, Reese and Young",Completed
FIN_0064665,2023-03-28,ACC_00020,Sales,Investment,5387.69,SEK,Cameron-Vargas,Completed
FIN_0144729,2026-02-01,ACC_00499,Supply Chain,Purchase,9045.87,USD,"Evans, Barnett and Morrow",Completed
FIN_0130361,2022-06-19,ACC_00202,Manufacturing,Payroll,19781.19,SEK,"Sparks, Dixon and Allen",Completed
FIN_0489324,2021-07-18,ACC_00229,Information Technology,Purchase,29839.13,SEK,Huff and Sons,Completed
FIN_0144496,2022-12-17,ACC_00355,Information Technology,Revenue,63866.73,EUR,Perry-Butler,Completed
FIN_0398369,2023-09-09,ACC_00060,Engineering,Operating Expense,3330.61,EUR,"Sandoval, Williams and Bishop",Completed
FIN_0009238,2023-10-21,ACC_00113,Engineering,Revenue,48407.8,EUR,Nelson-Olson,Completed
FIN_0191295,2025-01-21,ACC_00337,Supply Chain,Purchase,9626.26,INR,Crawford-Aguirre,Completed
FIN_0067319,2021-10-02,ACC_00128,Supply Chain,Operating Expense,40806.43,USD,Thompson Inc,Completed
FIN_0044001,2026-01-18,ACC_00392,Engineering,Revenue,6696.74,SEK,Harrison PLC,Completed
FIN_0296919,2023-02-08,ACC_00063,Finance,Payroll,37186.43,SEK,Irwin-Madden,Completed
FIN_0355688,2025-11-28,ACC_00405,Supply Chain,Purchase,36039.18,USD,Mitchell Inc,Completed
FIN_0030769,2021-10-30,ACC_00352,Supply Chain,Operating Expense,35423.67,SEK,Ruiz LLC,Completed
FIN_0174518,2026-03-06,ACC_00296,Information Technology,Purchase,43692.31,INR,Adams and Sons,Pending
FIN_0430067,2021-08-26,ACC_00281,Operations,Revenue,90507.31,USD,Brooks Ltd,Pending
FIN_0137275,2022-01-13,ACC_00424,Supply Chain,Purchase,18131.78,EUR,Price Inc,Completed
FIN_0028915,2025-09-21,ACC_00483,Marketing,Payroll,11831.26,EUR,Salas and Sons,Pending
FIN_0302462,2023-03-31,ACC_00225,Sales,Revenue,19693.95,USD,Stewart Ltd,Completed
FIN_0387638,2024-09-23,ACC_00009,Supply Chain,Payroll,47471.49,SEK,Green Ltd,Failed
FIN_0078952,2023-08-25,ACC_00037,Finance,Revenue,73423.74,INR,"Ayers, Shah and Strickland",Completed
FIN_0335866,2024-11-16,ACC_00211,Engineering,Investment,30239.18,SEK,"Trevino, Diaz and Vance",Completed
FIN_0097172,2022-08-08,ACC_00077,Human Resources,Revenue,52201.58,INR,Kim PLC,Completed
FIN_0007034,2025-11-02,ACC_00091,Marketing,Purchase,46423.01,INR,Price LLC,Completed
FIN_0315560,2021-05-07,ACC_00162,Human Resources,Operating Expense,49923.78,SEK,Pennington-Herman,Completed
FIN_0054012,2022-10-12,ACC_00151,Manufacturing,Revenue,72252.38,EUR,Ward Ltd,Completed
FIN_0059122,2023-11-25,ACC_00278,Manufacturing,Revenue,11230.79,INR,Sanders-Holloway,Completed
FIN_0396488,2021-02-27,ACC_00482,Sales,Revenue,73220.27,USD,"Craig, Sparks and Taylor",Completed
FIN_0226888,2023-12-04,ACC_00420,Information Technology,Revenue,12434.1,USD,"Rodriguez, Green and Sullivan",Pending
FIN_0423514,2023-02-15,ACC_00478,Operations,Revenue,52589.07,EUR,"Glover, Mason and Simmons",Completed
FIN_0293167,2022-07-29,ACC_00365,Information Technology,Purchase,15793.73,EUR,"Rios, Williams and Saunders",Completed
FIN_0064291,2023-12-22,ACC_00357,Information Technology,Revenue,72834.82,INR,Mason-Gonzalez,Completed
FIN_0466144,2022-05-12,ACC_00414,Human Resources,Revenue,99902.35,EUR,Mueller LLC,Completed
FIN_0171417,2021-08-30,ACC_00410,Engineering,Operating Expense,37347.32,EUR,Morrison and Sons,Completed
FIN_0322162,2024-08-18,ACC_00398,Operations,Revenue,54809.72,USD,"Gross, Moody and Parks",Completed
FIN_0023670,2021-07-15,ACC_00185,Finance,Revenue,72164.75,INR,Romero PLC,Completed
FIN_0233364,2023-08-08,ACC_00003,Sales,Revenue,25147.93,EUR,UNKNOWN,Completed
FIN_0336562,2024-12-25,ACC_00106,Sales,Operating Expense,17590.15,USD,Winters Ltd,Completed
FIN_0440975,2022-09-26,ACC_00428,Manufacturing,Revenue,35159.62,EUR,Gilbert-Montes,Completed
FIN_0352322,2026-02-01,ACC_00433,Information Technology,Payroll,18431.67,USD,Chavez and Sons,Completed
FIN_0212961,2023-03-06,ACC_00334,Operations,Revenue,88454.51,INR,Mills-Williams,Completed
FIN_0081102,2023-12-18,ACC_00414,Manufacturing,Purchase,4852.49,EUR,"Nichols, Graham and Alvarez",Completed
FIN_0009509,2023-06-19,ACC_00121,Manufacturing,Investment,49741.15,INR,Reed Group,Completed
FIN_0396046,2023-02-19,ACC_00418,Information Technology,Revenue,69366.47,SEK,Perez-Johnson,Completed
FIN_0263478,2021-07-11,ACC_00436,Manufacturing,Payroll,37750.39,INR,Finley-Stevens,Completed
FIN_0299892,2025-06-10,ACC_00158,Supply Chain,Operating Expense,43590.58,SEK,Hobbs and Sons,Completed
FIN_0025556,2022-12-18,ACC_00312,Marketing,Revenue,20066.96,USD,Howard Inc,Completed
FIN_0136240,2024-07-08,ACC_00446,Engineering,Payroll,35650.99,INR,"Allen, Lopez and Daniels",Completed
FIN_0069081,2022-05-12,ACC_00130,Operations,Purchase,37161.81,SEK,Combs-Wolf,Completed
FIN_0134194,2022-04-08,ACC_00212,Engineering,Revenue,10415.76,USD,"Griffith, Weber and Jackson",Completed
FIN_0136838,2024-10-29,ACC_00040,Finance,Payroll,33801.92,USD,Archer Group,Completed
FIN_0039375,2021-08-03,ACC_00145,Human Resources,Operating Expense,37784.71,SEK,Ramirez PLC,Pending
FIN_0210833,2024-02-18,ACC_00336,Finance,Payroll,7309.03,INR,Day Inc,Pending
FIN_0462980,2024-03-10,ACC_00121,Marketing,Operating Expense,7313.61,INR,Larson Ltd,Completed
FIN_0451892,2024-09-03,ACC_00401,Manufacturing,Purchase,49925.51,INR,Hardy-Bates,Completed
FIN_0373908,2026-03-21,ACC_00327,Engineering,Operating Expense,16431.6,USD,Byrd and Sons,Completed
FIN_0236561,2025-12-27,ACC_00257,Human Resources,Revenue,71385.52,SEK,Miranda PLC,Completed
FIN_0078422,2023-01-20,ACC_00338,Finance,Payroll,18001.44,SEK,"Richardson, Brown and Brown",Completed
FIN_0093183,2023-08-29,ACC_00103,Sales,Operating Expense,9317.08,USD,Madden-Hall,Completed
FIN_0154542,2021-04-19,ACC_00367,Information Technology,Operating Expense,40507.99,USD,"Lopez, Patterson and Kline",Completed
FIN_0242340,2022-05-31,ACC_00404,Operations,Payroll,28127.61,INR,Flores Inc,Completed
FIN_0302458,2025-07-18,ACC_00019,Human Resources,Revenue,3391.73,SEK,"Pennington, Johnson and Neal",Completed
FIN_0189112,2022-08-18,ACC_00305,Manufacturing,Purchase,32473.88,EUR,"Francis, Smith and Scott",Completed
FIN_0012045,2025-03-18,ACC_00258,Human Resources,Revenue,92754.15,SEK,Bell-Brown,Completed
FIN_0264302,2022-01-10,ACC_00050,Marketing,Purchase,29052.44,INR,"Jackson, Davis and Ochoa",Pending
FIN_0332392,2024-04-22,ACC_00442,Supply Chain,Purchase,26718.6,USD,"Valdez, Kelly and Martinez",Completed
FIN_0166682,2023-01-23,ACC_00006,Manufacturing,Payroll,5546.1,USD,"Schultz, Malone and Martinez",Completed
FIN_0155425,2025-02-01,ACC_00448,Human Resources,Purchase,34198.6,EUR,Andrews-Atkins,Completed
FIN_0239413,2022-11-06,ACC_00373,Manufacturing,Investment,29919.85,INR,UNKNOWN,Completed
FIN_0459062,2025-01-03,ACC_00477,Manufacturing,Purchase,20851.42,SEK,UNKNOWN,Completed
FIN_0129050,2025-04-02,ACC_00358,Sales,Revenue,75936.52,SEK,Mccormick-Young,Completed
FIN_0099381,2022-06-29,ACC_00299,Engineering,Investment,29736.94,SEK,Byrd-Melton,Completed
FIN_0320065,2023-02-15,ACC_00077,Sales,Payroll,38664.7,EUR,"Chavez, Kelley and Taylor",Completed
FIN_0118919,2026-02-26,ACC_00097,Marketing,Payroll,4694.2,SEK,Weaver-Garza,Completed
FIN_0379757,2023-09-10,ACC_00441,Human Resources,Payroll,14000.93,INR,Miller-Wyatt,Completed
FIN_0257338,2024-08-12,ACC_00143,Information Technology,Operating Expense,49659.91,USD,Clarke-Campbell,Completed
