transaction_id,customer_id,product_id,location_id,transaction_date,quantity,unit_price,discount_percentage,revenue,sales_channel
TXN_00301554,CUST_037015,PROD_01402,LOC_0106,2024-11-21,5,7451.44,5.0,35394.34,Partner
TXN_00176589,CUST_003613,PROD_01448,LOC_0230,2024-01-11,4,7959.17,20.0,25469.34,Direct Sales
TXN_00490213,CUST_034962,PROD_03037,LOC_0032,2025-09-29,6,5437.63,20.0,26100.62,Retail
TXN_00441606,,PROD_00881,LOC_0228,2023-01-10,8,630.36,5.0,4790.74,Partner
TXN_00225403,CUST_035791,PROD_04587,LOC_0052,2023-12-19,14,9261.47,15.0,110211.49,Partner
TXN_00158632,CUST_006426,PROD_04650,LOC_0090,2022-09-29,12,4910.76,10.0,53036.21,Online
TXN_00168222,CUST_010069,PROD_02239,LOC_0142,2025-09-26,2,297.92,10.0,536.26,Partner
TXN_00111755,CUST_015854,PROD_04506,LOC_0081,2024-01-16,10,2902.19,5.0,27570.8,Direct Sales
TXN_00387079,CUST_012341,PROD_02810,LOC_0138,2023-12-20,13,2567.46,5.0,31708.13,Direct Sales
TXN_00201114,CUST_027355,PROD_03563,LOC_0160,2024-04-30,1,2483.37,10.0,2235.03,Direct Sales
TXN_00171123,CUST_001319,PROD_01766,LOC_0033,2023-09-03,12,9873.15,5.0,112553.91,Direct Sales
TXN_00366188,CUST_020206,PROD_03356,LOC_0149,2021-07-28,12,6104.26,20.0,58600.9,Direct Sales
TXN_00257110,CUST_022465,PROD_03852,LOC_0156,2023-03-07,16,4433.42,0.0,70934.72,Online
TXN_00497763,CUST_032668,PROD_00409,LOC_0057,2025-09-21,11,7762.95,20.0,68313.96,Direct Sales
TXN_00105552,CUST_046906,PROD_01443,LOC_0248,2026-01-12,8,7909.81,20.0,50622.78,Direct Sales
TXN_00052338,CUST_035971,PROD_01913,LOC_0082,2023-07-27,8,1647.36,20.0,10543.1,Online
TXN_00054956,CUST_015072,PROD_00953,LOC_0066,2025-02-28,5,7111.78,10.0,32003.01,Retail
TXN_00219180,CUST_047092,PROD_02551,LOC_0004,2024-10-06,19,2090.99,10.0,35755.93,Retail
TXN_00048699,CUST_019842,PROD_04076,LOC_0002,2024-08-10,13,8143.27,15.0,89983.13,Retail
TXN_00360625,CUST_031338,PROD_01099,LOC_0112,2025-01-13,13,4259.06,20.0,44294.22,Online
TXN_00111813,CUST_012902,PROD_02359,LOC_0215,2023-07-12,16,1768.41,15.0,24050.38,Online
TXN_00212505,CUST_006476,PROD_04936,LOC_0112,2023-12-17,3,3404.43,5.0,9702.63,Partner
TXN_00026294,CUST_019998,PROD_04670,LOC_0232,2025-05-29,18,3190.5,15.0,48814.65,Partner
TXN_00385022,,PROD_00885,LOC_0037,2021-12-03,4,4251.36,15.0,14454.62,Retail
TXN_00326091,CUST_027703,PROD_01441,LOC_0221,2021-10-17,6,7666.49,10.0,41399.05,Retail
TXN_00323009,CUST_004210,PROD_01118,LOC_0140,2025-01-07,2,3175.83,10.0,5716.49,Direct Sales
TXN_00201483,CUST_020530,PROD_02773,LOC_0238,2026-01-25,7,6697.38,20.0,37505.33,Retail
TXN_00332906,CUST_005261,PROD_04010,LOC_0105,2021-02-12,14,2689.18,0.0,37648.52,Online
TXN_00438827,CUST_029381,PROD_04807,LOC_0024,2024-09-25,12,5237.74,0.0,62852.88,Online
TXN_00476820,CUST_006785,PROD_02987,LOC_0007,2022-11-23,15,496.98,10.0,6709.23,Online
TXN_00344583,CUST_002974,PROD_01801,LOC_0020,2021-10-09,4,7409.96,5.0,28157.85,Direct Sales
TXN_00309818,CUST_037166,PROD_03398,LOC_0198,2025-10-10,9,2543.44,10.0,20601.86,Partner
TXN_00107907,CUST_018218,PROD_00799,LOC_0245,2026-06-05,9,9759.93,10.0,79055.43,Online
TXN_00338605,CUST_032296,PROD_01074,LOC_0039,2021-03-11,19,2385.32,5.0,43055.03,Online
TXN_00086830,CUST_048383,PROD_03966,LOC_0147,2021-07-07,3,3584.19,20.0,8602.06,Online
TXN_00194873,CUST_027303,PROD_01782,LOC_0161,2025-12-17,16,7917.76,20.0,101347.33,Direct Sales
TXN_00109515,CUST_002820,PROD_04503,LOC_0179,2021-08-29,12,4874.54,10.0,52645.03,Direct Sales
TXN_00122679,CUST_020645,PROD_00190,LOC_0046,2023-12-24,14,6171.36,5.0,82079.09,Direct Sales
TXN_00321037,CUST_046331,PROD_01310,LOC_0227,2023-09-27,13,9703.45,10.0,113530.36,Direct Sales
TXN_00134290,CUST_025219,PROD_04469,LOC_0012,2025-08-08,1,5142.71,5.0,4885.57,Online
TXN_00386421,CUST_038881,PROD_02416,LOC_0097,2025-04-25,10,8703.11,10.0,78327.99,Direct Sales
TXN_00252556,CUST_029182,PROD_02839,LOC_0146,2026-06-26,5,7245.63,15.0,30793.93,Online
TXN_00003951,CUST_005556,PROD_02618,LOC_0230,2022-02-27,11,6202.7,0.0,68229.7,Retail
TXN_00340252,CUST_038781,PROD_00201,LOC_0001,2022-11-19,7,855.91,15.0,5092.66,Retail
TXN_00199438,CUST_038413,PROD_00801,LOC_0160,2026-03-23,3,3331.27,20.0,7995.05,Partner
TXN_00168944,CUST_029870,PROD_02361,LOC_0107,2021-11-08,10,9378.2,0.0,93782.0,Partner
TXN_00045696,CUST_049176,PROD_01769,LOC_0092,2026-05-22,4,9415.08,5.0,35777.3,Online
TXN_00499770,CUST_034372,PROD_04937,LOC_0181,2024-11-28,7,4589.67,20.0,25702.15,Direct Sales
TXN_00346054,CUST_001182,PROD_03136,LOC_0159,2021-11-22,11,8299.94,10.0,82169.41,Online
TXN_00306554,CUST_004707,PROD_04430,LOC_0127,2026-03-06,5,1368.36,20.0,5473.44,Online
TXN_00159022,CUST_029210,PROD_01990,LOC_0072,2021-07-23,1,4391.41,15.0,3732.7,Direct Sales
TXN_00325051,,PROD_00653,LOC_0220,2022-03-28,19,3596.35,15.0,58081.05,Online
TXN_00104288,CUST_026602,PROD_04159,LOC_0129,2025-11-27,18,3414.47,0.0,61460.46,Partner
TXN_00082894,CUST_042165,PROD_04821,LOC_0018,2025-01-23,4,8699.36,0.0,34797.44,Direct Sales
TXN_00449563,CUST_040033,PROD_01979,LOC_0145,2024-12-24,9,3569.7,10.0,28914.57,Direct Sales
TXN_00000124,CUST_026735,PROD_04207,LOC_0214,2023-11-30,4,3615.53,0.0,14462.12,Direct Sales
TXN_00323105,CUST_008568,PROD_04845,LOC_0110,2021-09-26,12,9596.83,5.0,109403.86,Direct Sales
TXN_00338592,CUST_037071,PROD_03784,LOC_0066,2021-07-29,1,6064.76,15.0,5155.05,Retail
TXN_00147929,CUST_023563,PROD_04640,LOC_0122,2025-07-04,13,4907.14,15.0,54223.9,Partner
TXN_00290035,CUST_045928,PROD_01972,LOC_0024,2024-07-23,14,8841.88,20.0,99029.06,Retail
TXN_00307415,CUST_017643,PROD_03681,LOC_0148,2024-07-11,14,7435.02,20.0,83272.22,Online
TXN_00243588,CUST_046613,PROD_01364,LOC_0111,2022-03-09,1,7367.82,15.0,6262.65,Partner
TXN_00334143,,PROD_02675,LOC_0076,2022-11-25,10,3904.3,10.0,35138.7,Retail
TXN_00449105,CUST_048780,PROD_01150,LOC_0011,2025-10-25,5,3355.71,5.0,15939.62,Retail
TXN_00150563,CUST_022976,PROD_02554,LOC_0053,2022-07-14,3,3398.37,15.0,8665.84,Partner
TXN_00465019,CUST_022636,PROD_02634,LOC_0040,2024-05-28,12,5153.74,20.0,49475.9,Partner
TXN_00247342,CUST_007817,PROD_00111,LOC_0184,2024-01-29,9,7826.97,10.0,63398.46,Online
TXN_00350321,CUST_035655,PROD_00734,LOC_0119,2021-07-07,11,3686.92,10.0,36500.51,Online
TXN_00275239,CUST_045256,PROD_02074,LOC_0015,2025-05-27,4,6874.45,10.0,24748.02,Partner
TXN_00457205,CUST_008584,PROD_00881,LOC_0134,2023-12-16,13,3475.36,20.0,36143.74,Direct Sales
TXN_00322687,CUST_001089,PROD_03353,LOC_0001,2022-01-28,8,3032.94,10.0,21837.17,Partner
TXN_00118721,CUST_010432,PROD_00496,LOC_0192,2025-04-13,11,7029.2,5.0,73455.14,Direct Sales
TXN_00288128,CUST_038773,PROD_04636,LOC_0075,2023-11-18,1,4705.63,20.0,3764.5,Direct Sales
TXN_00469721,CUST_014851,PROD_03310,LOC_0134,2021-07-31,2,2192.08,15.0,3726.54,Retail
TXN_00357548,CUST_020451,PROD_00177,LOC_0135,2021-08-06,9,8031.96,10.0,65058.88,Direct Sales
TXN_00401353,CUST_028574,PROD_03929,LOC_0069,2025-07-13,6,9960.24,20.0,47809.15,Online
TXN_00107953,CUST_030787,PROD_03691,LOC_0096,2024-06-06,18,5022.82,5.0,85890.22,Direct Sales
TXN_00101835,CUST_029706,PROD_04649,LOC_0184,2022-01-12,5,5877.51,20.0,23510.04,Direct Sales
TXN_00459983,CUST_000821,PROD_03051,LOC_0205,2024-11-23,10,8357.97,10.0,75221.73,Retail
TXN_00383429,CUST_040436,PROD_01944,LOC_0116,2023-02-20,12,860.02,10.0,9288.22,Partner
TXN_00492727,CUST_028114,PROD_00526,LOC_0168,2022-10-30,12,8157.1,10.0,88096.68,Direct Sales
TXN_00070274,CUST_007017,PROD_03187,LOC_0229,2022-08-11,7,9156.22,0.0,64093.54,Partner
TXN_00450598,CUST_045887,PROD_01809,LOC_0192,2025-05-01,1,3312.37,5.0,3146.75,Direct Sales
TXN_00411860,CUST_049725,PROD_02907,LOC_0211,2024-04-11,18,3519.03,10.0,57008.29,Direct Sales
TXN_00084397,CUST_017332,PROD_04403,LOC_0153,2025-05-23,17,1111.65,20.0,15118.44,Direct Sales
TXN_00307668,,PROD_04120,LOC_0030,2025-01-18,14,8075.83,20.0,90449.3,Retail
TXN_00087835,CUST_018933,PROD_00133,LOC_0181,2021-01-05,19,8870.65,5.0,160115.23,Online
TXN_00453754,CUST_041312,PROD_04400,LOC_0075,2023-05-30,5,1065.69,5.0,5062.03,Partner
TXN_00005312,CUST_000142,PROD_00267,LOC_0040,2026-05-28,5,5331.93,10.0,23993.68,Partner
TXN_00259034,CUST_025723,PROD_02951,LOC_0090,2025-11-07,8,332.8,0.0,2662.4,Direct Sales
TXN_00111003,CUST_038053,PROD_02309,LOC_0167,2024-07-23,3,204.28,10.0,551.56,Partner
TXN_00196506,CUST_009204,PROD_01324,LOC_0177,2024-08-09,-1,719.27,15.0,6113.8,Retail
TXN_00189420,CUST_030717,PROD_00814,LOC_0021,2022-02-21,16,2785.49,20.0,35654.27,Direct Sales
TXN_00381320,CUST_027887,PROD_00579,LOC_0082,2021-08-23,1,8822.55,20.0,7058.04,Retail
TXN_00120439,CUST_044556,PROD_01879,LOC_0242,2026-01-17,7,4664.2,20.0,26119.52,Retail
TXN_00358496,CUST_049556,PROD_04983,LOC_0189,2021-07-14,11,6753.46,10.0,66859.25,Online
TXN_00136811,CUST_038096,PROD_03307,LOC_0236,2023-05-21,10,2805.81,15.0,23849.38,Online
TXN_00151324,CUST_026363,PROD_02033,LOC_0168,2025-04-27,15,6100.63,10.0,82358.5,Online
TXN_00314332,CUST_005605,PROD_01952,LOC_0193,2022-05-18,2,4024.41,5.0,7646.38,Partner
TXN_00173245,CUST_049506,PROD_01253,LOC_0244,2023-11-29,15,9057.44,10.0,122275.44,Partner
TXN_00037899,CUST_048366,PROD_02067,LOC_0013,2021-03-07,4,7941.97,20.0,25414.3,Online
TXN_00189273,CUST_029644,PROD_00327,LOC_0230,2026-03-08,17,3383.56,20.0,46016.42,Partner
TXN_00032462,CUST_032226,PROD_02443,LOC_0049,2025-08-04,7,698.95,0.0,4892.65,Retail
TXN_00065572,CUST_034096,PROD_01758,LOC_0141,2022-06-15,15,5015.44,10.0,67708.44,Direct Sales
TXN_00086836,CUST_019545,PROD_03020,LOC_0169,2022-06-07,14,9488.86,10.0,119559.64,Retail
TXN_00349285,CUST_019999,PROD_02665,LOC_0063,2026-05-31,2,6474.93,10.0,11654.87,Partner
TXN_00472377,CUST_039742,PROD_03384,LOC_0075,2021-09-19,18,8167.46,5.0,139663.57,Direct Sales
TXN_00189738,CUST_046700,PROD_03364,LOC_0160,2023-10-09,16,8754.53,15.0,119061.61,Online
TXN_00176890,CUST_003027,PROD_00242,LOC_0240,2023-05-27,10,1158.15,20.0,9265.2,Partner
TXN_00413647,CUST_002890,PROD_01133,LOC_0234,2025-05-05,7,7272.87,5.0,48364.59,Direct Sales
TXN_00242297,CUST_040112,PROD_04518,LOC_0211,2024-01-17,13,1377.68,5.0,17014.35,Partner
TXN_00392568,CUST_008222,PROD_03950,LOC_0059,2026-06-20,14,6586.28,10.0,82987.13,Partner
TXN_00031134,CUST_016700,PROD_04668,LOC_0031,2023-04-20,1,3583.07,15.0,3045.61,Direct Sales
TXN_00276835,CUST_013152,PROD_03577,LOC_0189,2021-09-25,12,8301.91,20.0,79698.34,Retail
TXN_00119666,CUST_033946,PROD_02728,LOC_0101,2023-05-12,5,5531.64,0.0,27658.2,Retail
TXN_00116066,CUST_001157,PROD_03425,LOC_0165,2024-04-27,3,9186.94,15.0,23426.7,Direct Sales
TXN_00037411,CUST_012091,PROD_03382,LOC_0151,2024-10-22,3,3861.83,20.0,9268.39,Direct Sales
TXN_00463828,CUST_035822,PROD_02185,LOC_0143,2025-08-11,4,6424.78,15.0,21844.25,Direct Sales
TXN_00422413,CUST_035594,PROD_01987,LOC_0185,2025-12-24,19,2898.53,20.0,44057.66,Direct Sales
TXN_00135493,CUST_023512,PROD_01578,LOC_0203,2022-12-24,19,1347.91,5.0,24329.78,Online
TXN_00121203,CUST_046549,PROD_04329,LOC_0091,2022-07-02,1,7448.35,5.0,7075.93,Direct Sales
TXN_00171270,CUST_021278,PROD_04168,LOC_0248,2024-03-07,9,3278.34,0.0,29505.06,Partner
TXN_00447239,CUST_009402,PROD_04725,LOC_0232,2024-11-21,16,5014.4,15.0,68195.84,Online
TXN_00179025,CUST_044803,PROD_03532,LOC_0067,2025-10-20,13,7525.61,5.0,92941.28,Partner
TXN_00470900,CUST_006846,PROD_04352,LOC_0198,2022-06-08,13,2301.15,5.0,28419.2,Online
TXN_00479046,CUST_021622,PROD_04703,LOC_0097,2021-06-02,3,8296.67,5.0,23645.51,Online
TXN_00198942,CUST_001606,PROD_03296,LOC_0064,2025-06-05,-1,1121.37,0.0,1121.37,Online
TXN_00264406,CUST_017381,PROD_00915,LOC_0229,2021-12-13,9,4222.96,5.0,36106.31,Partner
TXN_00498639,CUST_034543,PROD_00791,LOC_0210,2023-05-22,17,2875.63,20.0,39108.57,Online
TXN_00269767,CUST_020451,PROD_04643,LOC_0029,2025-05-19,3,1185.92,15.0,3024.1,Direct Sales
TXN_00182702,CUST_032665,PROD_01983,LOC_0171,2024-08-21,19,6377.28,15.0,102993.07,Direct Sales
TXN_00476040,CUST_013680,PROD_02027,LOC_0198,2025-09-10,2,6640.57,10.0,11953.03,Retail
TXN_00221238,CUST_042562,PROD_00850,LOC_0246,2022-02-26,17,7824.43,0.0,133015.31,Online
TXN_00373166,CUST_022393,PROD_04490,LOC_0173,2025-01-17,3,2864.85,5.0,8164.82,Retail
TXN_00489449,CUST_049900,PROD_00428,LOC_0144,2026-05-08,17,5183.68,20.0,70498.05,Partner
TXN_00465376,CUST_019139,PROD_04334,LOC_0144,2024-11-30,13,6825.75,15.0,75424.54,Partner
TXN_00344807,CUST_021110,PROD_00465,LOC_0247,2025-03-28,12,9122.92,20.0,87580.03,Direct Sales
TXN_00127902,CUST_002757,PROD_01272,LOC_0199,2024-01-25,3,4416.27,10.0,11923.93,Partner
TXN_00399736,CUST_013216,PROD_04258,LOC_0023,2022-11-17,4,8249.25,20.0,26397.6,Online
TXN_00239923,CUST_027113,PROD_04605,LOC_0004,2023-01-03,17,297.95,5.0,4811.89,Partner
TXN_00191939,CUST_002788,PROD_04452,LOC_0146,2024-09-13,-1,9491.72,5.0,117222.74,Retail
TXN_00434005,CUST_039453,PROD_01193,LOC_0063,2024-06-05,5,9388.75,15.0,39902.19,Retail
TXN_00249518,CUST_009506,PROD_03719,LOC_0033,2024-02-04,12,1733.95,20.0,16645.92,Partner
TXN_00123099,CUST_039644,PROD_01838,LOC_0021,2026-02-18,4,2023.55,20.0,6475.36,Direct Sales
TXN_00137365,,PROD_04705,LOC_0173,2025-07-23,3,4666.21,20.0,11198.9,Retail
TXN_00064665,CUST_001548,PROD_04461,LOC_0243,2024-06-14,18,4663.11,20.0,67148.78,Partner
TXN_00144729,CUST_017925,PROD_03674,LOC_0247,2024-04-21,14,6971.88,20.0,78085.06,Online
TXN_00130361,CUST_045157,PROD_01918,LOC_0225,2024-03-12,7,4745.53,0.0,33218.71,Retail
TXN_00489324,CUST_026369,PROD_00853,LOC_0108,2023-02-07,19,4808.41,10.0,82223.81,Online
TXN_00144496,CUST_044823,PROD_02866,LOC_0207,2023-10-07,15,2557.15,20.0,30685.8,Online
TXN_00398369,CUST_028595,PROD_00748,LOC_0013,2026-01-25,4,1078.1,5.0,4096.78,Direct Sales
TXN_00009238,CUST_000294,PROD_02925,LOC_0185,2021-01-16,3,1713.64,15.0,4369.78,Online
TXN_00191295,CUST_042572,PROD_04999,LOC_0194,2024-07-27,8,2972.82,0.0,23782.56,Direct Sales
TXN_00067319,CUST_030904,PROD_00252,LOC_0027,2023-12-21,14,8162.98,0.0,114281.72,Online
TXN_00044001,CUST_007736,PROD_03631,LOC_0226,2024-11-22,4,4426.5,0.0,17706.0,Direct Sales
TXN_00296919,CUST_010304,PROD_03202,LOC_0239,2026-04-29,13,9262.95,5.0,114397.43,Partner
TXN_00355688,CUST_027049,PROD_01208,LOC_0241,2024-06-13,6,308.42,5.0,1757.99,Partner
TXN_00030769,CUST_010390,PROD_04281,LOC_0019,2024-06-07,5,8273.54,10.0,37230.93,Partner
TXN_00174518,,PROD_01623,LOC_0237,2023-01-19,7,2318.44,0.0,16229.08,Direct Sales
TXN_00430067,CUST_009819,PROD_02301,LOC_0126,2026-04-30,9,4143.92,0.0,37295.28,Partner
TXN_00137275,CUST_010553,PROD_04957,LOC_0190,2023-11-13,12,5558.39,15.0,56695.58,Partner
TXN_00028915,CUST_032296,PROD_02844,LOC_0234,2025-09-07,17,1949.86,5.0,31490.24,Direct Sales
TXN_00302462,CUST_032754,PROD_02596,LOC_0074,2024-05-26,5,4003.5,0.0,20017.5,Partner
TXN_00387638,CUST_009048,PROD_01646,LOC_0180,2026-02-17,12,412.06,10.0,4450.25,Partner
TXN_00078952,CUST_011791,PROD_03837,LOC_0031,2025-01-29,15,4184.26,5.0,59625.7,Partner
TXN_00335866,CUST_047428,PROD_01863,LOC_0164,2021-02-28,7,2900.14,0.0,20300.98,Partner
TXN_00097172,CUST_049658,PROD_03775,LOC_0234,2023-09-26,7,9168.09,20.0,51341.3,Partner
TXN_00007034,CUST_029914,PROD_02742,LOC_0030,2023-08-08,13,9883.1,20.0,102784.24,Partner
TXN_00315560,CUST_040442,PROD_02913,LOC_0239,2024-03-23,3,5016.31,15.0,12791.59,Partner
TXN_00054012,CUST_026101,PROD_02025,LOC_0141,2023-04-09,14,3275.93,5.0,43569.87,Retail
TXN_00059122,CUST_023171,PROD_00722,LOC_0226,2025-01-13,11,3078.08,10.0,30472.99,Partner
TXN_00396488,CUST_014154,PROD_00656,LOC_0165,2025-10-25,19,5358.89,20.0,81455.13,Online
TXN_00226888,CUST_000495,PROD_01516,LOC_0228,2021-04-20,6,2477.92,10.0,13380.77,Direct Sales
TXN_00423514,CUST_000928,PROD_04443,LOC_0025,2022-03-20,3,5257.86,5.0,14984.9,Partner
TXN_00293167,CUST_015954,PROD_00630,LOC_0212,2023-03-18,12,5687.82,0.0,68253.84,Direct Sales
TXN_00064291,CUST_020552,PROD_03575,LOC_0004,2023-12-08,14,3717.95,20.0,41641.04,Partner
TXN_00466144,CUST_046490,PROD_00453,LOC_0125,2022-12-08,2,6628.02,10.0,11930.44,Partner
TXN_00171417,CUST_034492,PROD_02504,LOC_0187,2023-04-15,7,8499.56,20.0,47597.54,Partner
TXN_00322162,CUST_019911,PROD_01519,LOC_0122,2021-09-09,7,2879.71,0.0,20157.97,Retail
TXN_00023670,CUST_042372,PROD_01780,LOC_0202,2022-02-07,6,6086.16,20.0,29213.57,Partner
TXN_00233364,CUST_007127,PROD_00917,LOC_0249,2021-02-15,17,5371.34,5.0,86747.14,Online
TXN_00336562,CUST_006940,PROD_01025,LOC_0069,2023-12-14,10,8989.58,20.0,71916.64,Online
TXN_00440975,CUST_031617,PROD_00961,LOC_0019,2021-05-25,11,5411.86,20.0,47624.37,Partner
TXN_00352322,CUST_037761,PROD_01982,LOC_0070,2026-05-01,11,6623.75,15.0,61932.06,Direct Sales
TXN_00212961,CUST_039047,PROD_00122,LOC_0071,2021-05-26,9,4865.25,20.0,35029.8,Retail
TXN_00081102,CUST_024774,PROD_02696,LOC_0016,2025-05-07,13,7656.89,5.0,94562.59,Retail
TXN_00009509,CUST_032527,PROD_02308,LOC_0023,2024-08-19,2,994.25,20.0,1590.8,Retail
TXN_00396046,CUST_033904,PROD_04735,LOC_0148,2024-08-09,8,9874.38,5.0,75045.29,Retail
TXN_00263478,CUST_046555,PROD_00159,LOC_0210,2022-05-07,19,6517.53,5.0,117641.42,Partner
TXN_00299892,CUST_028166,PROD_02719,LOC_0094,2021-08-11,15,637.56,15.0,8128.89,Online
TXN_00025556,CUST_047037,PROD_04248,LOC_0050,2025-12-31,19,8683.28,5.0,156733.2,Online
TXN_00136240,CUST_000757,PROD_03645,LOC_0086,2026-02-20,16,5228.47,20.0,66924.42,Direct Sales
TXN_00069081,CUST_031056,PROD_04495,LOC_0234,2021-08-27,1,4290.86,20.0,3432.69,Partner
TXN_00134194,CUST_012802,PROD_00021,LOC_0236,2022-03-05,3,7200.45,10.0,19441.22,Direct Sales
TXN_00136838,CUST_007404,PROD_04082,LOC_0134,2021-01-21,1,8260.38,15.0,7021.32,Direct Sales
TXN_00039375,CUST_018358,PROD_03338,LOC_0154,2022-06-03,16,1675.69,5.0,25470.49,Retail
TXN_00210833,CUST_036233,PROD_03059,LOC_0214,2021-01-22,5,152.06,5.0,722.28,Online
TXN_00462980,CUST_018011,PROD_01098,LOC_0228,2021-05-20,2,476.17,5.0,904.72,Retail
TXN_00451892,CUST_013622,PROD_04247,LOC_0222,2026-06-28,17,3331.27,5.0,53800.01,Partner
TXN_00373908,CUST_016587,PROD_00125,LOC_0186,2025-06-04,10,3612.2,0.0,36122.0,Direct Sales
TXN_00236561,CUST_037085,PROD_02012,LOC_0246,2021-04-25,18,857.36,5.0,14660.86,Retail
TXN_00078422,CUST_023586,PROD_03356,LOC_0198,2023-11-07,2,3823.73,10.0,6882.71,Online
TXN_00093183,CUST_018322,PROD_02882,LOC_0084,2024-12-04,8,1109.73,10.0,7990.06,Online
TXN_00154542,CUST_008778,PROD_01409,LOC_0014,2022-08-03,14,3747.1,0.0,52459.4,Online
TXN_00242340,CUST_034808,PROD_04459,LOC_0184,2025-02-09,12,9522.69,5.0,108558.67,Partner
TXN_00302458,CUST_046682,PROD_03580,LOC_0216,2023-04-11,16,5793.26,20.0,74153.73,Partner
TXN_00189112,CUST_048285,PROD_01769,LOC_0180,2022-08-08,8,3881.27,15.0,26392.64,Retail
TXN_00012045,CUST_046674,PROD_00827,LOC_0062,2024-05-21,6,8583.93,20.0,41202.86,Partner
TXN_00264302,CUST_045758,PROD_01043,LOC_0068,2023-08-23,6,5763.46,5.0,32851.72,Retail
TXN_00332392,CUST_009959,PROD_02874,LOC_0204,2026-06-17,13,1504.03,20.0,15641.91,Online
TXN_00166682,,PROD_03800,LOC_0013,2023-12-07,18,4810.27,5.0,82255.62,Partner
TXN_00155425,CUST_034060,PROD_02323,LOC_0218,2024-10-21,1,3936.0,20.0,3148.8,Retail
TXN_00239413,,PROD_04045,LOC_0041,2023-05-14,18,4378.54,0.0,78813.72,Retail
TXN_00459062,CUST_039175,PROD_02006,LOC_0105,2023-11-28,14,9429.17,5.0,125407.96,Direct Sales
TXN_00129050,CUST_012147,PROD_00289,LOC_0111,2025-07-12,3,6432.0,5.0,18331.2,Partner
TXN_00099381,CUST_010787,PROD_00743,LOC_0226,2021-03-01,2,9421.41,10.0,16958.54,Retail
TXN_00320065,CUST_005686,PROD_01854,LOC_0171,2021-02-19,8,2202.2,5.0,16736.72,Partner
TXN_00118919,CUST_002560,PROD_04466,LOC_0166,2022-11-20,17,4113.71,0.0,69933.07,Retail
TXN_00379757,CUST_006342,PROD_01658,LOC_0151,2026-01-21,2,7950.25,0.0,15900.5,Partner
TXN_00257338,CUST_041002,PROD_02865,LOC_0085,2022-12-26,17,1316.79,10.0,20146.89,Retail
TXN_00287819,CUST_022823,PROD_00221,LOC_0132,2023-06-11,15,5758.01,0.0,86370.15,Partner
TXN_00318968,CUST_020391,PROD_00329,LOC_0001,2023-06-30,2,2323.87,20.0,3718.19,Direct Sales
TXN_00035132,CUST_041333,PROD_02197,LOC_0174,2023-03-24,13,3782.02,0.0,49166.26,Partner
TXN_00268344,CUST_049356,PROD_00636,LOC_0066,2022-03-01,16,5190.62,0.0,83049.92,Partner
TXN_00314611,CUST_015978,PROD_03794,LOC_0200,2023-07-18,2,9499.21,10.0,17098.58,Direct Sales
TXN_00090774,CUST_018991,PROD_03607,LOC_0053,2022-08-29,15,3837.26,5.0,54680.96,Direct Sales
TXN_00125600,CUST_020609,PROD_01032,LOC_0227,2023-12-23,10,1929.08,10.0,17361.72,Online
TXN_00173476,CUST_039861,PROD_02163,LOC_0221,2025-11-17,11,8133.06,20.0,71570.93,Retail
TXN_00070742,CUST_015053,PROD_03040,LOC_0248,2022-11-17,11,4476.25,15.0,41852.94,Partner
TXN_00175528,CUST_021092,PROD_02941,LOC_0212,2021-11-21,3,8107.17,20.0,19457.21,Online
TXN_00177522,CUST_040849,PROD_03459,LOC_0132,2023-07-04,1,4776.35,20.0,3821.08,Partner
TXN_00440957,CUST_033425,PROD_04183,LOC_0127,2023-11-06,15,7643.39,0.0,114650.85,Direct Sales
TXN_00298052,CUST_036712,PROD_03934,LOC_0053,2026-02-21,5,7971.15,0.0,39855.75,Direct Sales
TXN_00227751,CUST_014914,PROD_04424,LOC_0167,2024-10-08,4,6784.1,0.0,27136.4,Direct Sales
TXN_00378129,CUST_031673,PROD_00413,LOC_0053,2026-01-29,5,9970.16,0.0,49850.8,Partner
TXN_00096755,CUST_046120,PROD_03477,LOC_0046,2025-05-29,6,3737.55,10.0,20182.77,Partner
TXN_00138292,CUST_000864,PROD_01964,LOC_0232,2022-04-04,15,7605.78,0.0,114086.7,Retail
TXN_00304494,CUST_017050,PROD_01587,LOC_0042,2024-09-13,8,3559.25,10.0,25626.6,Online
TXN_00251505,CUST_011346,PROD_00540,LOC_0202,2024-08-24,12,8898.26,5.0,101440.16,Partner
TXN_00274161,CUST_002152,PROD_02655,LOC_0034,2023-09-23,13,4219.96,5.0,52116.51,Online
TXN_00065153,CUST_023555,PROD_04220,LOC_0022,2024-11-09,18,7988.2,20.0,115030.08,Retail
TXN_00111069,,PROD_02325,LOC_0010,2023-11-02,16,9707.53,0.0,155320.48,Partner
TXN_00189480,CUST_025675,PROD_03074,LOC_0075,2025-02-07,5,9114.23,5.0,43292.59,Retail
TXN_00088566,CUST_015957,PROD_03548,LOC_0240,2024-01-06,10,3334.45,10.0,30010.05,Retail
TXN_00191856,CUST_026820,PROD_03586,LOC_0164,2023-11-09,5,2000.64,20.0,8002.56,Partner
TXN_00382504,CUST_017314,PROD_00561,LOC_0089,2024-12-14,12,202.37,20.0,1942.75,Online
TXN_00467911,CUST_036388,PROD_01917,LOC_0200,2023-11-27,11,3753.31,10.0,37157.77,Partner
